timestamp_utc,yield_pct,source
2026-05-26T00:00:00Z,5.016,CNBC
2026-05-26T00:01:00Z,5.019,CNBC
2026-05-26T00:02:00Z,5.019,CNBC
2026-05-26T00:03:00Z,5.018,CNBC
2026-05-26T00:04:00Z,5.018,CNBC
2026-05-26T00:05:00Z,5.017,CNBC
2026-05-26T00:06:00Z,5.018,CNBC
2026-05-26T00:07:00Z,5.019,CNBC
2026-05-26T00:08:00Z,5.02,CNBC
2026-05-26T00:09:00Z,5.022,CNBC
2026-05-26T00:10:00Z,5.023,CNBC
2026-05-26T00:11:00Z,5.023,CNBC
2026-05-26T00:12:00Z,5.025,CNBC
2026-05-26T00:13:00Z,5.024,CNBC
2026-05-26T00:14:00Z,5.025,CNBC
2026-05-26T00:15:00Z,5.024,CNBC
2026-05-26T00:16:00Z,5.024,CNBC
2026-05-26T00:17:00Z,5.026,CNBC
2026-05-26T00:18:00Z,5.028,CNBC
2026-05-26T00:19:00Z,5.029,CNBC
2026-05-26T00:20:00Z,5.03,CNBC
2026-05-26T00:21:00Z,5.03,CNBC
2026-05-26T00:22:00Z,5.029,CNBC
2026-05-26T00:23:00Z,5.028,CNBC
2026-05-26T00:24:00Z,5.028,CNBC
2026-05-26T00:26:00Z,5.027,CNBC
2026-05-26T00:27:00Z,5.026,CNBC
2026-05-26T00:28:00Z,5.025,CNBC
2026-05-26T00:29:00Z,5.026,CNBC
2026-05-26T00:30:00Z,5.025,CNBC
2026-05-26T00:31:00Z,5.025,CNBC
2026-05-26T00:32:00Z,5.029,CNBC
2026-05-26T00:33:00Z,5.028,CNBC
2026-05-26T00:34:00Z,5.027,CNBC
2026-05-26T00:35:00Z,5.027,CNBC
2026-05-26T00:36:00Z,5.027,CNBC
2026-05-26T00:37:00Z,5.028,CNBC
2026-05-26T00:38:00Z,5.028,CNBC
2026-05-26T00:39:00Z,5.027,CNBC
2026-05-26T00:41:00Z,5.028,CNBC
2026-05-26T00:42:00Z,5.027,CNBC
2026-05-26T00:43:00Z,5.027,CNBC
2026-05-26T00:45:00Z,5.026,CNBC
2026-05-26T00:46:00Z,5.026,CNBC
2026-05-26T00:47:00Z,5.027,CNBC
2026-05-26T00:48:00Z,5.027,CNBC
2026-05-26T00:49:00Z,5.027,CNBC
2026-05-26T00:50:00Z,5.028,CNBC
2026-05-26T00:51:00Z,5.027,CNBC
2026-05-26T00:52:00Z,5.026,CNBC
2026-05-26T00:56:00Z,5.026,CNBC
2026-05-26T00:57:00Z,5.026,CNBC
2026-05-26T01:00:00Z,5.027,CNBC
2026-05-26T01:01:00Z,5.027,CNBC
2026-05-26T01:02:00Z,5.026,CNBC
2026-05-26T01:03:00Z,5.027,CNBC
2026-05-26T01:04:00Z,5.028,CNBC
2026-05-26T01:05:00Z,5.028,CNBC
2026-05-26T01:06:00Z,5.027,CNBC
2026-05-26T01:07:00Z,5.026,CNBC
2026-05-26T01:08:00Z,5.027,CNBC
2026-05-26T01:10:00Z,5.027,CNBC
2026-05-26T01:11:00Z,5.026,CNBC
2026-05-26T01:12:00Z,5.026,CNBC
2026-05-26T01:14:00Z,5.026,CNBC
2026-05-26T01:15:00Z,5.026,CNBC
2026-05-26T01:17:00Z,5.026,CNBC
2026-05-26T01:18:00Z,5.026,CNBC
2026-05-26T01:19:00Z,5.026,CNBC
2026-05-26T01:20:00Z,5.026,CNBC
2026-05-26T01:21:00Z,5.028,CNBC
2026-05-26T01:22:00Z,5.027,CNBC
2026-05-26T01:23:00Z,5.028,CNBC
2026-05-26T01:25:00Z,5.029,CNBC
2026-05-26T01:26:00Z,5.029,CNBC
2026-05-26T01:27:00Z,5.029,CNBC
2026-05-26T01:28:00Z,5.029,CNBC
2026-05-26T01:29:00Z,5.03,CNBC
2026-05-26T01:30:00Z,5.031,CNBC
2026-05-26T01:31:00Z,5.03,CNBC
2026-05-26T01:32:00Z,5.031,CNBC
2026-05-26T01:33:00Z,5.029,CNBC
2026-05-26T01:34:00Z,5.03,CNBC
2026-05-26T01:35:00Z,5.031,CNBC
2026-05-26T01:36:00Z,5.031,CNBC
2026-05-26T01:37:00Z,5.032,CNBC
2026-05-26T01:38:00Z,5.032,CNBC
2026-05-26T01:42:00Z,5.032,CNBC
2026-05-26T01:43:00Z,5.031,CNBC
2026-05-26T01:44:00Z,5.031,CNBC
2026-05-26T01:45:00Z,5.031,CNBC
2026-05-26T01:46:00Z,5.03,CNBC
2026-05-26T01:47:00Z,5.03,CNBC
2026-05-26T01:48:00Z,5.031,CNBC
2026-05-26T01:49:00Z,5.03,CNBC
2026-05-26T01:50:00Z,5.03,CNBC
2026-05-26T01:55:00Z,5.03,CNBC
2026-05-26T01:58:00Z,5.032,CNBC
2026-05-26T01:59:00Z,5.031,CNBC
2026-05-26T02:00:00Z,5.031,CNBC
2026-05-26T02:01:00Z,5.031,CNBC
2026-05-26T02:02:00Z,5.03,CNBC
2026-05-26T02:03:00Z,5.03,CNBC
2026-05-26T02:05:00Z,5.031,CNBC
2026-05-26T02:06:00Z,5.03,CNBC
2026-05-26T02:08:00Z,5.03,CNBC
2026-05-26T02:10:00Z,5.031,CNBC
2026-05-26T02:11:00Z,5.031,CNBC
2026-05-26T02:12:00Z,5.032,CNBC
2026-05-26T02:14:00Z,5.032,CNBC
2026-05-26T02:18:00Z,5.033,CNBC
2026-05-26T02:20:00Z,5.034,CNBC
2026-05-26T02:21:00Z,5.033,CNBC
2026-05-26T02:23:00Z,5.033,CNBC
2026-05-26T02:24:00Z,5.033,CNBC
2026-05-26T02:25:00Z,5.033,CNBC
2026-05-26T02:27:00Z,5.033,CNBC
2026-05-26T02:29:00Z,5.033,CNBC
2026-05-26T02:31:00Z,5.032,CNBC
2026-05-26T02:32:00Z,5.032,CNBC
2026-05-26T02:36:00Z,5.032,CNBC
2026-05-26T02:37:00Z,5.032,CNBC
2026-05-26T02:38:00Z,5.031,CNBC
2026-05-26T02:40:00Z,5.032,CNBC
2026-05-26T02:41:00Z,5.032,CNBC
2026-05-26T02:43:00Z,5.033,CNBC
2026-05-26T02:44:00Z,5.033,CNBC
